Mesh ID,Cross-section type,Pressure,Cross section,Aspect Ratio
3_6,oval,1.8,"[[-2.45044e+00 -4.66217e-04]
 [-2.45380e+00  2.43370e-01]
 [-2.46388e+00  4.87147e-01]
 ...
 [-2.48073e+00 -7.31745e-01]
 [-2.46388e+00 -4.88088e-01]
 [-2.45378e+00 -2.44311e-01]]",0.9915122530887569
3_4,oval,1.7,"[[-1.58790e+00 -2.42342e-04]
 [-1.59180e+00  2.77020e-01]
 [-1.60349e+00  5.54074e-01]
 ...
 [-1.62292e+00 -8.31187e-01]
 [-1.60344e+00 -5.54551e-01]
 [-1.59175e+00 -2.77497e-01]]",0.9689926420851727
1_4,oval,0.1,"[[-2.78255e+00  2.23619e-06]
 [-2.78600e+00  1.88091e-01]
 [-2.79637e+00  3.76030e-01]
 ...
 [-2.81361e+00 -5.63714e-01]
 [-2.79633e+00 -3.76075e-01]
 [-2.78596e+00 -1.88136e-01]]",1.1541344923020935
3_2,circular,0.1,"[[-1.89176e+00 -1.06070e-05]
 [-1.89561e+00  2.69164e-01]
 [-1.90715e+00  5.38106e-01]
 ...
 [-1.92639e+00 -8.06581e-01]
 [-1.90715e+00 -5.38105e-01]
 [-1.89561e+00 -2.69163e-01]]",0.9713807442256756
1_4,circular,1.7,"[[-2.31137e+00  9.54306e-07]
 [-2.31530e+00  2.68250e-01]
 [-2.32710e+00  5.36242e-01]
 ...
 [-2.34677e+00 -8.03722e-01]
 [-2.32710e+00 -5.36242e-01]
 [-2.31530e+00 -2.68250e-01]]",0.9594907869899594
1_3,oval,0.1,"[[-3.28068e+00 -4.98586e-05]
 [-3.28431e+00  1.75118e-01]
 [-3.29521e+00  3.50172e-01]
 ...
 [-3.31334e+00 -5.25105e-01]
 [-3.29519e+00 -3.50276e-01]
 [-3.28430e+00 -1.75220e-01]]",1.233532069650442
2_6a,circular,0.3,"[[-2.10549e+00  3.65252e-06]
 [-2.10928e+00  2.69237e-01]
 [-2.12065e+00  5.38230e-01]
 ...
 [-2.13959e+00 -8.06744e-01]
 [-2.12065e+00 -5.38230e-01]
 [-2.10928e+00 -2.69236e-01]]",0.9660562252750784
2_6a,circular,0.7,"[[-1.93778e+00  3.40818e-06]
 [-1.94167e+00  2.81673e-01]
 [-1.95333e+00  5.63087e-01]
 ...
 [-1.97278e+00 -8.43987e-01]
 [-1.95334e+00 -5.63084e-01]
 [-1.94167e+00 -2.81670e-01]]",0.9559538652661209
1_3,oval,0.5,"[[-3.39879e+00  8.74727e-05]
 [-3.40213e+00  1.81800e-01]
 [-3.41218e+00  3.63461e-01]
 ...
 [-3.42894e+00 -5.44858e-01]
 [-3.41219e+00 -3.63300e-01]
 [-3.40214e+00 -1.81639e-01]]",1.1378057333084513
1_4,circular,1.3,"[[-2.41500e+00  2.09647e-06]
 [-2.41881e+00  2.60638e-01]
 [-2.43023e+00  5.21031e-01]
 ...
 [-2.44925e+00 -7.80935e-01]
 [-2.43023e+00 -5.21028e-01]
 [-2.41881e+00 -2.60635e-01]]",0.960117087449689
1_4,oval,0.5,"[[-2.87208e+00 -1.12822e-06]
 [-2.87533e+00  1.94137e-01]
 [-2.88505e+00  3.88166e-01]
 ...
 [-2.90127e+00 -5.81972e-01]
 [-2.88506e+00 -3.88163e-01]
 [-2.87533e+00 -1.94135e-01]]",1.0760217307456563
3_4,circular,1.9,"[[-1.24747e+00 -6.69181e-04]
 [-1.25186e+00  3.05712e-01]
 [-1.26503e+00  6.11799e-01]
 ...
 [-1.28700e+00 -9.18634e-01]
 [-1.26505e+00 -6.13137e-01]
 [-1.25188e+00 -3.07050e-01]]",0.9537428543501361
2_1,oval,1.8,"[[-4.81002e+00  1.47943e-04]
 [-4.81271e+00  1.74350e-01]
 [-4.82080e+00  3.48538e-01]
 ...
 [-4.83430e+00 -5.22397e-01]
 [-4.82081e+00 -3.48239e-01]
 [-4.81272e+00 -1.74052e-01]]",1.0385195345749811
3_2,circular,0.5,"[[-1.75544e+00  6.50840e-07]
 [-1.75926e+00  2.81618e-01]
 [-1.77073e+00  5.62999e-01]
 ...
 [-1.78986e+00 -8.43898e-01]
 [-1.77073e+00 -5.62993e-01]
 [-1.75926e+00 -2.81612e-01]]",0.9559061951815317
3_4,oval,1.3,"[[-1.70087e+00 -2.42566e-04]
 [-1.70462e+00  2.68862e-01]
 [-1.71587e+00  5.37770e-01]
 ...
 [-1.73459e+00 -8.06763e-01]
 [-1.71583e+00 -5.38247e-01]
 [-1.70458e+00 -2.69339e-01]]",0.97126826568498
2_3,circular,1.9,"[[-3.97159e+00  1.73805e-06]
 [-3.97540e+00  2.65208e-01]
 [-3.98684e+00  5.30161e-01]
 ...
 [-4.00591e+00 -7.94604e-01]
 [-3.98684e+00 -5.30160e-01]
 [-3.97540e+00 -2.65208e-01]]",0.9552431467984004
1_2,oval,0.2,"[[-3.07768e+00 -9.97958e-05]
 [-3.08126e+00  1.73695e-01]
 [-3.09197e+00  3.47426e-01]
 ...
 [-3.10978e+00 -5.21202e-01]
 [-3.09195e+00 -3.47597e-01]
 [-3.08126e+00 -1.73865e-01]]",1.2034779309669263
1_5,oval,2.0,"[[-3.31673e+00  6.58451e-05]
 [-3.32007e+00  2.25964e-01]
 [-3.33010e+00  4.51891e-01]
 ...
 [-3.34683e+00 -6.77733e-01]
 [-3.33010e+00 -4.51749e-01]
 [-3.32007e+00 -2.25822e-01]]",1.0282560932905649
2_6a,oval,1.6,"[[-2.40976e+00  1.38161e-04]
 [-2.41270e+00  1.88014e-01]
 [-2.42154e+00  3.75971e-01]
 ...
 [-2.43627e+00 -5.63824e-01]
 [-2.42153e+00 -3.75709e-01]
 [-2.41269e+00 -1.87752e-01]]",1.0681373581518543
2_3,oval,1.7,"[[-4.58739e+00  5.89030e-05]
 [-4.59021e+00  1.84678e-01]
 [-4.59867e+00  3.69287e-01]
 ...
 [-4.61276e+00 -5.53756e-01]
 [-4.59866e+00 -3.69166e-01]
 [-4.59020e+00 -1.84556e-01]]",1.0366458551661666
3_2,oval,1.4,"[[-1.90491e+00 -3.53322e-05]
 [-1.90841e+00  2.46735e-01]
 [-1.91891e+00  4.93396e-01]
 ...
 [-1.93643e+00 -7.39899e-01]
 [-1.91892e+00 -4.93458e-01]
 [-1.90841e+00 -2.46798e-01]]",1.00253210130544
1_5,oval,0.2,"[[-3.33313e+00  1.62463e-04]
 [-3.33696e+00  1.93810e-01]
 [-3.34846e+00  3.87365e-01]
 ...
 [-3.36768e+00 -5.80476e-01]
 [-3.34851e+00 -3.87108e-01]
 [-3.33701e+00 -1.93554e-01]]",1.1771973125306907
1_2,oval,2.0,"[[-3.10916e+00  9.66956e-05]
 [-3.11216e+00  2.01289e-01]
 [-3.12116e+00  4.02552e-01]
 ...
 [-3.13627e+00 -6.03751e-01]
 [-3.12121e+00 -4.02348e-01]
 [-3.11218e+00 -2.01086e-01]]",1.0400373843438113
1_5,circular,0.1,"[[-3.11859e+00  3.12461e-07]
 [-3.12278e+00  2.78925e-01]
 [-3.13533e+00  5.57594e-01]
 ...
 [-3.15625e+00 -8.35752e-01]
 [-3.13533e+00 -5.57594e-01]
 [-3.12278e+00 -2.78926e-01]]",0.9841932318389548
1_8,oval,1.5,"[[-3.77941e+00 -2.46795e-06]
 [-3.78282e+00  2.27781e-01]
 [-3.79303e+00  4.55427e-01]
 ...
 [-3.79303e+00  4.55432e-01]
 [-3.79303e+00 -4.55428e-01]
 [-3.78282e+00 -2.27781e-01]]",0.9993703533286513
3_6,circular,0.1,"[[-2.28793e+00  2.77957e-04]
 [-2.29189e+00  2.71021e-01]
 [-2.30376e+00  5.41528e-01]
 ...
 [-2.32349e+00 -8.11012e-01]
 [-2.30372e+00 -5.40974e-01]
 [-2.29186e+00 -2.70467e-01]]",0.967240252842879
2_1,circular,0.1,"[[-4.54560e+00 -2.52048e-07]
 [-4.54890e+00  2.15540e-01]
 [-4.55879e+00  4.30875e-01]
 ...
 [-4.57527e+00 -6.45802e-01]
 [-4.55879e+00 -4.30875e-01]
 [-4.54890e+00 -2.15540e-01]]",0.9883974304964396
2_1,circular,0.0,"[[-4.52222   0.      ]
 [-4.52557   0.213493]
 [-4.53561   0.426775]
 ...
 [-4.55234  -0.639636]
 [-4.53561  -0.426775]
 [-4.52557  -0.213493]]",1.0007326966621106
1_8,oval,1.4,"[[-3.79308e+00 -2.65289e-06]
 [-3.79647e+00  2.26160e-01]
 [-3.80665e+00  4.52185e-01]
 ...
 [-3.82361e+00 -6.77938e-01]
 [-3.80665e+00 -4.52186e-01]
 [-3.79647e+00 -2.26160e-01]]",1.0015115719228314
1_5,circular,0.0,"[[-3.07225   0.      ]
 [-3.07657   0.275558]
 [-3.08953   0.550843]
 ...
 [-3.11111  -0.825585]
 [-3.08953  -0.550843]
 [-3.07657  -0.275558]]",1.0007073062858498
3_6,circular,0.0,"[[-2.10074   0.      ]
 [-2.10494   0.267702]
 [-2.11755   0.535141]
 ...
 [-2.13855  -0.802051]
 [-2.11755  -0.535141]
 [-2.10494  -0.267702]]",1.000205335676898
1_5,oval,0.3,"[[-3.36790e+00  8.46368e-05]
 [-3.37164e+00  1.95619e-01]
 [-3.38287e+00  3.91080e-01]
 ...
 [-3.40160e+00 -5.86247e-01]
 [-3.38289e+00 -3.90932e-01]
 [-3.37166e+00 -1.95470e-01]]",1.1547029737760124
3_2,oval,1.5,"[[-1.88325e+00 -3.53980e-05]
 [-1.88677e+00  2.48662e-01]
 [-1.89732e+00  4.97249e-01]
 ...
 [-1.91494e+00 -7.45676e-01]
 [-1.89733e+00 -4.97311e-01]
 [-1.88677e+00 -2.48724e-01]]",1.0003221906129236
2_3,oval,1.6,"[[-4.59163e+00  6.00183e-05]
 [-4.59445e+00  1.83476e-01]
 [-4.60292e+00  3.66882e-01]
 ...
 [-4.61703e+00 -5.50141e-01]
 [-4.60291e+00 -3.66758e-01]
 [-4.59445e+00 -1.83353e-01]]",1.0400636048455871
2_6a,oval,1.7,"[[-2.40034e+00  1.37573e-04]
 [-2.40328e+00  1.89467e-01]
 [-2.41209e+00  3.78881e-01]
 ...
 [-2.42678e+00 -5.68195e-01]
 [-2.41208e+00 -3.78617e-01]
 [-2.40327e+00 -1.89204e-01]]",1.0634488941611875
1_2,oval,0.3,"[[-3.11222e+00 -2.63616e-07]
 [-3.11570e+00  1.75384e-01]
 [-3.12613e+00  3.50726e-01]
 ...
 [-3.14344e+00 -5.26006e-01]
 [-3.12607e+00 -3.50751e-01]
 [-3.11565e+00 -1.75408e-01]]",1.177322295593599
2_3,circular,1.8,"[[-3.99351e+00  1.60239e-06]
 [-3.99730e+00  2.63387e-01]
 [-4.00865e+00  5.26522e-01]
 ...
 [-4.02756e+00 -7.89153e-01]
 [-4.00865e+00 -5.26520e-01]
 [-3.99730e+00 -2.63386e-01]]",0.9552607304699225
3_4,oval,1.2,"[[-1.73102e+00 -2.42640e-04]
 [-1.73473e+00  2.66761e-01]
 [-1.74588e+00  5.33572e-01]
 ...
 [-1.76441e+00 -8.00474e-01]
 [-1.74583e+00 -5.34049e-01]
 [-1.73469e+00 -2.67238e-01]]",0.972101789243343
3_2,circular,0.4,"[[-1.80137e+00  1.34221e-06]
 [-1.80515e+00  2.78670e-01]
 [-1.81650e+00  5.57106e-01]
 ...
 [-1.83542e+00 -8.35074e-01]
 [-1.81650e+00 -5.57102e-01]
 [-1.80515e+00 -2.78665e-01]]",0.9575565763160429
2_1,oval,1.9,"[[-4.80656e+00  1.47725e-04]
 [-4.80925e+00  1.75428e-01]
 [-4.81732e+00  3.50696e-01]
 ...
 [-4.83083e+00 -5.25638e-01]
 [-4.81734e+00 -3.50397e-01]
 [-4.80926e+00 -1.75130e-01]]",1.0355003460164272
1_4,oval,0.4,"[[-2.86491e+00 -1.12348e-06]
 [-2.86819e+00  1.92605e-01]
 [-2.87802e+00  3.85095e-01]
 ...
 [-2.89441e+00 -5.77353e-01]
 [-2.87802e+00 -3.85097e-01]
 [-2.86819e+00 -1.92607e-01]]",1.0900494345418088
3_4,circular,1.8,"[[-1.27689e+00 -6.69266e-04]
 [-1.28123e+00  3.03538e-01]
 [-1.29427e+00  6.07456e-01]
 ...
 [-1.31602e+00 -9.12129e-01]
 [-1.29429e+00 -6.08793e-01]
 [-1.28125e+00 -3.04876e-01]]",0.9535887926437187
1_4,circular,1.2,"[[-2.44234e+00  1.77657e-06]
 [-2.44611e+00  2.58685e-01]
 [-2.45744e+00  5.17127e-01]
 ...
 [-2.47631e+00 -7.75088e-01]
 [-2.45744e+00 -5.17125e-01]
 [-2.44611e+00 -2.58682e-01]]",0.960437049072338
2_6a,circular,0.6,"[[-1.98162e+00  3.22229e-06]
 [-1.98547e+00  2.78681e-01]
 [-1.99703e+00  5.57107e-01]
 ...
 [-2.01630e+00 -8.35029e-01]
 [-1.99703e+00 -5.57104e-01]
 [-1.98547e+00 -2.78678e-01]]",0.9575994409669539
1_3,oval,0.4,"[[-3.38451e+00  9.15110e-05]
 [-3.38791e+00  1.80168e-01]
 [-3.39813e+00  3.60182e-01]
 ...
 [-3.41515e+00 -5.39905e-01]
 [-3.39812e+00 -3.60018e-01]
 [-3.38790e+00 -1.80005e-01]]",1.149948554766483
1_3,oval,0.6,"[[-3.40888e+00  8.63310e-05]
 [-3.41218e+00  1.83420e-01]
 [-3.42208e+00  3.66712e-01]
 ...
 [-3.43860e+00 -5.49759e-01]
 [-3.42209e+00 -3.66549e-01]
 [-3.41218e+00 -1.83257e-01]]",1.1254654839472147
2_6a,circular,0.4,"[[-2.06566e+00  3.79829e-06]
 [-2.06947e+00  2.72486e-01]
 [-2.08087e+00  5.44725e-01]
 ...
 [-2.09988e+00 -8.16478e-01]
 [-2.08087e+00 -5.44724e-01]
 [-2.06947e+00 -2.72485e-01]]",0.9624697645107181
1_4,circular,1.0,"[[-2.49701e+00 -8.15686e-07]
 [-2.50072e+00  2.54716e-01]
 [-2.51187e+00  5.09200e-01]
 ...
 [-2.53044e+00 -7.63218e-01]
 [-2.51187e+00 -5.09201e-01]
 [-2.50072e+00 -2.54718e-01]]",0.9614590651913237
1_4,oval,0.6,"[[-2.87374e+00  2.18135e-06]
 [-2.87695e+00  1.95686e-01]
 [-2.88659e+00  3.91266e-01]
 ...
 [-2.90265e+00 -5.86633e-01]
 [-2.88659e+00 -3.91261e-01]
 [-2.87695e+00 -1.95680e-01]]",1.0642438324295003
3_2,circular,0.6,"[[-1.70776e+00  9.24464e-07]
 [-1.71163e+00  2.84511e-01]
 [-1.72325e+00  5.68777e-01]
 ...
 [-1.74261e+00 -8.52549e-01]
 [-1.72325e+00 -5.68769e-01]
 [-1.71163e+00 -2.84503e-01]]",0.9547733846568314
3_4,oval,1.0,"[[-1.79331e+00 -2.42679e-04]
 [-1.79695e+00  2.62475e-01]
 [-1.80788e+00  5.25006e-01]
 ...
 [-1.82604e+00 -7.87642e-01]
 [-1.80783e+00 -5.25483e-01]
 [-1.79691e+00 -2.62952e-01]]",0.9742898782665133
1_2,oval,0.1,"[[-3.02455e+00 -1.46860e-04]
 [-3.02820e+00  1.72099e-01]
 [-3.03915e+00  3.44262e-01]
 ...
 [-3.05734e+00 -5.16626e-01]
 [-3.03907e+00 -3.44633e-01]
 [-3.02811e+00 -1.72471e-01]]",1.240100263439151
2_6a,oval,1.5,"[[-2.41920e+00  1.40697e-04]
 [-2.42215e+00  1.86539e-01]
 [-2.43102e+00  3.73015e-01]
 ...
 [-2.44581e+00 -5.59376e-01]
 [-2.43101e+00 -3.72749e-01]
 [-2.42214e+00 -1.86273e-01]]",1.073338086644352
1_5,circular,2.0,"[[-2.45836e+00  5.56657e-06]
 [-2.46321e+00  3.34638e-01]
 [-2.47774e+00  6.68936e-01]
 ...
 [-2.50196e+00 -1.00257e+00]
 [-2.47774e+00 -6.68935e-01]
 [-2.46321e+00 -3.34636e-01]]",0.9535457028705854
3_6,circular,2.0,"[[-1.62568e+00  3.26723e-04]
 [-1.63034e+00  3.18152e-01]
 [-1.64430e+00  6.35671e-01]
 ...
 [-1.66752e+00 -9.51914e-01]
 [-1.64427e+00 -6.35011e-01]
 [-1.63031e+00 -3.17492e-01]]",0.9587370433437937
2_3,oval,1.4,"[[-4.59863e+00  6.46561e-05]
 [-4.60146e+00  1.81048e-01]
 [-4.60995e+00  3.62017e-01]
 ...
 [-4.62411e+00 -5.42823e-01]
 [-4.60994e+00 -3.61885e-01]
 [-4.60145e+00 -1.80916e-01]]",1.0480779536414344
1_6,circular,0.8,"[[-2.62347e+00 -8.57295e-06]
 [-2.62734e+00  2.66196e-01]
 [-2.63895e+00  5.32162e-01]
 ...
 [-2.65829e+00 -7.97659e-01]
 [-2.63895e+00 -5.32171e-01]
 [-2.62734e+00 -2.66205e-01]]",0.9632176726199825
2_1,circular,2.0,"[[-4.24541e+00  6.09321e-06]
 [-4.24899e+00  2.49789e-01]
 [-4.25972e+00  4.99333e-01]
 ...
 [-4.27760e+00 -7.48388e-01]
 [-4.25972e+00 -4.99324e-01]
 [-4.24899e+00 -2.49781e-01]]",0.9538478919065481
1_6,oval,0.9,"[[-3.33704e+00 -3.61086e-05]
 [-3.33974e+00  1.83485e-01]
 [-3.34785e+00  3.67041e-01]
 ...
 [-3.36138e+00 -5.50733e-01]
 [-3.34784e+00 -3.67106e-01]
 [-3.33974e+00 -1.83549e-01]]",1.0471263394606136
3_2,oval,1.7,"[[-1.83984e+00 -3.57288e-05]
 [-1.84340e+00  2.52452e-01]
 [-1.85408e+00  5.04827e-01]
 ...
 [-1.87189e+00 -7.57040e-01]
 [-1.85408e+00 -5.04891e-01]
 [-1.84340e+00 -2.52515e-01]]",0.9966404644639419
1_5,oval,0.1,"[[-3.27507e+00  6.92692e-05]
 [-3.27903e+00  1.91853e-01]
 [-3.29088e+00  3.83520e-01]
 ...
 [-3.31048e+00 -5.75142e-01]
 [-3.29080e+00 -3.83702e-01]
 [-3.27900e+00 -1.92031e-01]]",1.2219686324416204
3_6,circular,0.2,"[[-2.27900e+00  3.15770e-04]
 [-2.28288e+00  2.73962e-01]
 [-2.29451e+00  5.47380e-01]
 ...
 [-2.31384e+00 -8.19710e-01]
 [-2.29447e+00 -5.46745e-01]
 [-2.28285e+00 -2.73326e-01]]",0.9610437699745731
1_5,circular,0.2,"[[-3.11128e+00 -8.18440e-07]
 [-3.11545e+00  2.82251e-01]
 [-3.12795e+00  5.64249e-01]
 ...
 [-3.14878e+00 -8.45741e-01]
 [-3.12795e+00 -5.64251e-01]
 [-3.11545e+00 -2.82253e-01]]",0.9754001996704661
1_8,oval,1.6,"[[-3.76616e+00 -2.57772e-06]
 [-3.76958e+00  2.29385e-01]
 [-3.77983e+00  4.58634e-01]
 ...
 [-3.77983e+00  4.58639e-01]
 [-3.77983e+00 -4.58635e-01]
 [-3.76958e+00 -2.29385e-01]]",0.9974362894176194
2_1,circular,0.2,"[[-4.54771e+00 -2.27108e-06]
 [-4.55099e+00  2.17540e-01]
 [-4.56084e+00  4.34879e-01]
 ...
 [-4.57725e+00 -6.51812e-01]
 [-4.56084e+00 -4.34879e-01]
 [-4.55099e+00 -2.17540e-01]]",0.981326788751608
2_1,circular,0.3,"[[-4.54618e+00 -2.19584e-06]
 [-4.54945e+00  2.19525e-01]
 [-4.55926e+00  4.38851e-01]
 ...
 [-4.57560e+00 -6.57774e-01]
 [-4.55926e+00 -4.38851e-01]
 [-4.54945e+00 -2.19526e-01]]",0.9747655435667607
3_6,circular,0.3,"[[-2.24737e+00  3.24861e-04]
 [-2.25124e+00  2.76793e-01]
 [-2.26285e+00  5.53033e-01]
 ...
 [-2.28215e+00 -8.28163e-01]
 [-2.26281e+00 -5.52377e-01]
 [-2.25121e+00 -2.76136e-01]]",0.9581161343005662
1_8,oval,1.7,"[[-3.75160e+00 -3.42668e-06]
 [-3.75503e+00  2.30981e-01]
 [-3.76532e+00  4.61826e-01]
 ...
 [-3.76532e+00  4.61833e-01]
 [-3.76532e+00 -4.61827e-01]
 [-3.75503e+00 -2.30981e-01]]",0.9957714938286056
1_5,circular,0.3,"[[-3.08911e+00 -2.87825e-06]
 [-3.09328e+00  2.85533e-01]
 [-3.10580e+00  5.70815e-01]
 ...
 [-3.12666e+00 -8.55587e-01]
 [-3.10580e+00 -5.70816e-01]
 [-3.09328e+00 -2.85535e-01]]",0.969589311212348
1_5,oval,0.0,"[[-3.07225   0.      ]
 [-3.07657   0.190119]
 [-3.08953   0.38005 ]
 ...
 [-3.11111  -0.569606]
 [-3.08953  -0.38005 ]
 [-3.07657  -0.190119]]",1.4504242762686155
3_2,oval,1.6,"[[-1.86151e+00 -3.52732e-05]
 [-1.86505e+00  2.50568e-01]
 [-1.87566e+00  5.01059e-01]
 ...
 [-1.89338e+00 -7.51389e-01]
 [-1.87567e+00 -5.01121e-01]
 [-1.86505e+00 -2.50630e-01]]",0.9983697563720778
1_6,oval,0.8,"[[-3.34227e+00 -3.44656e-05]
 [-3.34499e+00  1.82190e-01]
 [-3.35315e+00  3.64447e-01]
 ...
 [-3.36676e+00 -5.46829e-01]
 [-3.35314e+00 -3.64510e-01]
 [-3.34498e+00 -1.82253e-01]]",1.0540088107639831
2_3,oval,1.5,"[[-4.59526e+00  6.33076e-05]
 [-4.59809e+00  1.82269e-01]
 [-4.60656e+00  3.64462e-01]
 ...
 [-4.62069e+00 -5.46496e-01]
 [-4.60656e+00 -3.64330e-01]
 [-4.59808e+00 -1.82137e-01]]",1.0438657451659068
1_6,circular,0.9,"[[-2.58966e+00 -7.83689e-06]
 [-2.59357e+00  2.68331e-01]
 [-2.60529e+00  5.36427e-01]
 ...
 [-2.62483e+00 -8.04045e-01]
 [-2.60530e+00 -5.36435e-01]
 [-2.59357e+00 -2.68339e-01]]",0.9631320041297697
2_6a,oval,1.4,"[[-2.42811e+00  1.41097e-04]
 [-2.43108e+00  1.85041e-01]
 [-2.43999e+00  3.70014e-01]
 ...
 [-2.45484e+00 -5.54865e-01]
 [-2.43998e+00 -3.69747e-01]
 [-2.43107e+00 -1.84774e-01]]",1.0791344324090788
1_2,oval,0.0,"[[-2.81262   0.      ]
 [-2.81671   0.170838]
 [-2.82898   0.341508]
 ...
 [-2.84941  -0.511841]
 [-2.82898  -0.341508]
 [-2.81671  -0.170838]]",1.526800702354358
3_4,oval,1.1,"[[-1.76187e+00 -2.42657e-04]
 [-1.76554e+00  2.64633e-01]
 [-1.77657e+00  5.29319e-01]
 ...
 [-1.79492e+00 -7.94103e-01]
 [-1.77653e+00 -5.29796e-01]
 [-1.76550e+00 -2.65110e-01]]",0.9730969184628433
3_2,circular,0.7,"[[-1.66015e+00  3.00139e-06]
 [-1.66408e+00  2.87341e-01]
 [-1.67585e+00  5.74430e-01]
 ...
 [-1.69548e+00 -8.61011e-01]
 [-1.67585e+00 -5.74420e-01]
 [-1.66408e+00 -2.87331e-01]]",0.9540122344187274
1_4,oval,0.7,"[[-2.87209e+00  2.05769e-06]
 [-2.87528e+00  1.97214e-01]
 [-2.88485e+00  3.94327e-01]
 ...
 [-2.90080e+00 -5.91235e-01]
 [-2.88485e+00 -3.94321e-01]
 [-2.87528e+00 -1.97208e-01]]",1.0549643755514875
1_4,circular,1.1,"[[-2.46936e+00  2.62262e-07]
 [-2.47311e+00  2.56713e-01]
 [-2.48434e+00  5.13188e-01]
 ...
 [-2.50306e+00 -7.69190e-01]
 [-2.48434e+00 -5.13188e-01]
 [-2.47311e+00 -2.56712e-01]]",0.9608927655904214
1_3,oval,0.7,"[[-3.41495e+00  8.40305e-05]
 [-3.41820e+00  1.85030e-01]
 [-3.42798e+00  3.69944e-01]
 ...
 [-3.44430e+00 -5.54634e-01]
 [-3.42799e+00 -3.69785e-01]
 [-3.41820e+00 -1.84872e-01]]",1.1134963937847442
2_6a,circular,0.5,"[[-2.02376e+00  3.61090e-06]
 [-2.02758e+00  2.75632e-01]
 [-2.03906e+00  5.51014e-01]
 ...
 [-2.05818e+00 -8.25900e-01]
 [-2.03906e+00 -5.51012e-01]
 [-2.02758e+00 -2.75630e-01]]",0.9597369412759542
